event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,day,month,year,hour,min
260309871,TRUE,30:00.0,14.31366512,45.90637529,aa,Vera captured in the morning at Mais 2,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5083874.228,33N,Central European Summer Time,30:00.0,5,10,1996,17,30
260309872,TRUE,00:00.0,14.31366512,45.90637529,nm,still separated from Vera,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5083874.228,33N,Central European Summer Time,00:00.0,6,10,1996,16,0
260309873,TRUE,45:00.0,14.31334889,45.93201709,ii,"together with Vera again, must have met at night",3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446765.9766,5086723.372,33N,Central European Summer Time,45:00.0,7,10,1996,11,45
260309874,TRUE,00:00.0,14.31043198,45.9072556,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,11,10,1996,15,0
260309875,TRUE,00:00.0,14.31043198,45.9072556,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,12,10,1996,16,0
260309876,TRUE,00:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,13,10,1996,9,0
260309877,TRUE,00:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,14,10,1996,9,0
260309878,TRUE,00:00.0,14.31043198,45.9072556,nm,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,15,10,1996,9,0
260309879,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,16,10,1996,9,30
260309880,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,17,10,1996,9,30
260309881,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,18,10,1996,9,30
260309882,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,19,10,1996,9,30
260309883,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,20,10,1996,16,30
260309884,TRUE,15:00.0,14.29823513,45.85229444,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445516.3516,5077876.028,33N,Central European Summer Time,15:00.0,21,10,1996,13,15
260309885,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,23,10,1996,9,30
260309886,TRUE,30:00.0,14.28269499,45.85917131,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444316.7117,5078650.795,33N,Central European Summer Time,30:00.0,24,10,1996,12,30
260309887,TRUE,00:00.0,14.32129608,45.86188153,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447315.8116,5078925.713,33N,Central European Summer Time,00:00.0,26,10,1996,0,0
260309888,TRUE,00:00.0,14.31099393,45.86181987,nm,"about 50 hunters nearby (drivehunt) and forestry workers, bear not seen!",3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5078925.713,33N,Central European Summer Time,00:00.0,26,10,1996,12,0
260309889,TRUE,15:00.0,14.29105932,45.85967341,nm,Lucia very close by,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444966.5167,5078700.78,33N,Central European Time,15:00.0,27,10,1996,11,15
260309890,TRUE,30:00.0,14.3045087,45.91711729,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446066.1866,5085073.868,33N,Central European Time,30:00.0,28,10,1996,11,30
260309891,TRUE,30:00.0,14.30729387,45.90048826,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446266.1266,5083224.423,33N,Central European Time,30:00.0,29,10,1996,9,30
260309892,TRUE,50:00.0,14.33220169,45.91908204,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448215.5416,5085273.808,33N,Central European Time,50:00.0,30,10,1996,21,50
260309893,TRUE,00:00.0,14.32960182,45.92086637,ii,,1,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5085473.747,33N,Central European Time,00:00.0,31,10,1996,12,0
260309894,TRUE,15:00.0,14.32951782,45.92783916,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5086248.515,33N,Central European Time,15:00.0,1,11,1996,9,15
260309895,TRUE,00:00.0,14.29946813,45.93350745,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445691.2991,5086898.32,33N,Central European Time,00:00.0,2,11,1996,23,0
260309896,TRUE,00:00.0,14.29300514,45.85856073,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445116.4716,5078575.818,33N,Central European Time,00:00.0,3,11,1996,18,0
260309897,TRUE,20:00.0,14.30648149,45.91398005,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446216.1416,5084723.973,33N,Central European Time,20:00.0,4,11,1996,9,20
260309898,TRUE,00:00.0,14.32955786,45.81739063,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5073977.198,33N,Central European Time,00:00.0,7,11,1996,14,0
260309899,TRUE,00:00.0,14.32822309,45.92828145,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5086298.5,33N,Central European Time,00:00.0,8,11,1996,8,0
260309900,TRUE,30:00.0,14.31495115,45.90660795,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446865.9466,5083899.22,33N,Central European Time,30:00.0,10,11,1996,15,30
260309901,TRUE,40:00.0,14.33971316,45.88358431,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448765.3765,5081324.993,33N,Central European Time,40:00.0,12,11,1996,8,40
260309902,TRUE,20:00.0,14.34166085,45.85502732,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448890.339,5078150.945,33N,Central European Time,20:00.0,13,11,1996,9,20
260309903,TRUE,00:00.0,14.33025108,45.8668832,nm,in the morning tracks of bear family at Poko Luderplatz,1,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5079475.548,33N,Central European Time,00:00.0,24,11,1996,14,0
260309904,TRUE,15:00.0,14.32415566,45.89159141,nm,tracks of four bears at 47.550/83.150,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447565.7366,5082224.723,33N,Central European Time,15:00.0,25,11,1996,16,15
260309905,TRUE,15:00.0,14.31268678,45.85508165,aa,reduction to U10 at the edge of doline,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446641.0141,5078175.938,33N,Central European Time,15:00.0,7,3,1997,16,15
260309906,TRUE,15:00.0,14.29700426,45.84778793,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445416.3816,5077376.178,33N,Central European Time,15:00.0,8,3,1997,19,15
260309907,TRUE,15:00.0,14.294025,45.85429303,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445191.4491,5078100.96,33N,Central European Time,15:00.0,9,3,1997,13,15
260309908,TRUE,30:00.0,14.30395416,45.90991567,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446016.2016,5084274.108,33N,Central European Time,30:00.0,15,3,1997,18,30
260309909,TRUE,15:00.0,14.31428736,45.90817859,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446815.9616,5084074.168,33N,Central European Time,15:00.0,16,3,1997,8,15
260309910,TRUE,45:00.0,14.32089746,45.86817767,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447290.8191,5079625.503,33N,Central European Time,45:00.0,18,3,1997,17,45
260309911,TRUE,45:00.0,14.29914294,45.9337304,aa,at night at logatec feeding place,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445666.3066,5086923.312,33N,Central European Time,45:00.0,19,3,1997,17,45
260309912,TRUE,50:00.0,14.26664507,45.90450858,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443117.0717,5083699.28,33N,Central European Time,50:00.0,20,3,1997,12,50
260309913,TRUE,00:00.0,14.30148215,45.85006486,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445766.2766,5077626.103,33N,Central European Time,00:00.0,21,3,1997,22,0
260309914,TRUE,10:00.0,14.32693651,45.92804893,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447815.6616,5086273.507,33N,Central European Time,10:00.0,22,3,1997,11,10
260309915,TRUE,15:00.0,14.31629977,45.92798579,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446990.9091,5086273.507,33N,Central European Time,15:00.0,23,3,1997,18,15
260309916,TRUE,15:00.0,14.33347405,45.83968342,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448240.5341,5076451.455,33N,Central European Time,15:00.0,24,3,1997,15,15
260309917,TRUE,45:00.0,14.32162147,45.91452082,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447390.7891,5084773.958,33N,Central European Time,45:00.0,27,3,1997,12,45
260309918,TRUE,00:00.0,14.32822382,45.90151301,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447890.6391,5083324.393,33N,Central European Time,00:00.0,29,3,1997,8,0
260309919,TRUE,00:00.0,14.32789622,45.90196097,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447865.6466,5083374.378,33N,Central European Summer Time,00:00.0,4,4,1997,10,0
260309920,TRUE,50:00.0,14.31106804,45.90793428,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446566.0366,5084049.175,33N,Central European Summer Time,50:00.0,7,4,1997,13,50
260309921,TRUE,30:00.0,14.31043198,45.9072556,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,8,4,1997,18,30
260309922,TRUE,45:00.0,14.34884777,45.8460706,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,449440.174,5077151.245,33N,Central European Summer Time,45:00.0,10,4,1997,15,45
260309923,TRUE,30:00.0,14.31944547,45.90798448,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447215.8416,5084049.175,33N,Central European Summer Time,30:00.0,11,4,1997,13,30
260309924,TRUE,00:00.0,14.31043755,45.90680575,aa,activity monitoring from 13:00 on.,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083924.213,33N,Central European Summer Time,00:00.0,12,4,1997,14,0
260309925,TRUE,40:00.0,14.32827197,45.92423274,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447915.6316,5085848.635,33N,Central European Summer Time,40:00.0,14,4,1997,13,40
260309926,TRUE,45:00.0,14.33522833,45.88153379,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448415.4815,5081100.06,33N,Central European Summer Time,45:00.0,15,4,1997,9,45
260309927,TRUE,30:00.0,14.31043198,45.9072556,aa,1015 activity monitoring on,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,17,4,1997,10,30
260309928,TRUE,30:00.0,14.31043198,45.9072556,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,30:00.0,18,4,1997,10,30
260309929,TRUE,00:00.0,14.31043198,45.9072556,aa,activity monitoring,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N,Central European Summer Time,00:00.0,19,4,1997,10,0
260309930,TRUE,00:00.0,14.2741464,45.87283909,nm,old tracs leading in maja direction,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443666.9067,5080175.338,33N,Central European Summer Time,00:00.0,21,4,1997,15,0
260309931,TRUE,00:00.0,14.27223787,45.87102737,nm,"tracks of one bear, bed near M Dovc, tracks going to plantation-joined by other",4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443516.9517,5079975.398,33N,Central European Summer Time,00:00.0,22,4,1997,13,0
260309932,TRUE,20:00.0,14.32891657,45.92423652,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447965.6166,5085848.635,33N,Central European Summer Time,20:00.0,27,4,1997,14,20
260309933,TRUE,15:00.0,14.33214771,45.92358062,aa,"together with another bear, escaped after one minute.",4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448215.5416,5085773.657,33N,Central European Summer Time,15:00.0,28,4,1997,16,15
260309934,TRUE,15:00.0,14.33052539,45.9244709,aa,activity monitoring at 1530,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448090.5791,5085873.627,33N,Central European Summer Time,15:00.0,29,4,1997,16,15
260309935,TRUE,45:00.0,14.32922803,45.92513813,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447990.6091,5085948.605,33N,Central European Summer Time,45:00.0,30,4,1997,13,45
260309936,TRUE,15:00.0,14.32916054,45.90399291,aa,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447965.6166,5083599.31,33N,Central European Summer Time,15:00.0,1,5,1997,10,15
260309937,TRUE,30:00.0,14.33324933,45.91233981,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448290.5191,5084524.033,33N,Central European Summer Time,30:00.0,3,5,1997,22,30
260309938,TRUE,30:00.0,14.3258352,45.91252126,aa,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447715.6916,5084549.025,33N,Central European Summer Time,30:00.0,4,5,1997,8,30
260309939,TRUE,35:00.0,14.31203467,45.9079401,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446641.0141,5084049.175,33N,Central European Summer Time,35:00.0,5,5,1997,18,35
260309940,TRUE,55:00.0,14.32855899,45.9271587,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447940.6241,5086173.537,33N,Central European Summer Time,55:00.0,10,5,1997,12,55
260309941,TRUE,50:00.0,14.30301123,45.93375406,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445966.2166,5086923.312,33N,Central European Summer Time,50:00.0,12,5,1997,19,50
260309942,TRUE,50:00.0,14.33124666,45.86441462,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448090.5791,5079200.63,33N,Central European Summer Time,50:00.0,15,5,1997,20,50
260309943,TRUE,25:00.0,14.32866017,45.86529924,ii,day monitoring (12h),4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447890.6391,5079300.6,33N,Central European Summer Time,25:00.0,16,5,1997,10,25
260309944,TRUE,15:00.0,14.32953679,45.92626466,aa,at night move up and down lipovec 2100 good signal at feeding place,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5086073.567,33N,Central European Summer Time,15:00.0,17,5,1997,11,15
260309945,TRUE,45:00.0,14.3049257,45.93534033,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446116.1716,5087098.26,33N,Central European Summer Time,45:00.0,18,5,1997,17,45
260309946,TRUE,30:00.0,14.29621328,45.93596184,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445441.3741,5087173.237,33N,Central European Summer Time,30:00.0,19,5,1997,20,30
260309947,TRUE,10:00.0,14.29104677,45.93660474,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445041.4941,5087248.215,33N,Central European Summer Time,10:00.0,20,5,1997,19,10
260309948,TRUE,40:00.0,14.34056226,45.89348683,ii,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448840.354,5082424.663,33N,Central European Summer Time,40:00.0,21,5,1997,8,40
260309949,TRUE,00:00.0,14.31645906,45.94125845,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447015.9016,5087748.065,33N,Central European Summer Time,00:00.0,23,5,1997,17,0
260309950,TRUE,05:00.0,14.28251384,45.92327976,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444366.6967,5085773.657,33N,Central European Summer Time,05:00.0,26,5,1997,18,5
260309951,TRUE,30:00.0,14.2732273,45.8692341,nm,cheched for day bed-not find,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443591.9292,5079775.458,33N,Central European Summer Time,30:00.0,27,5,1997,14,30
260309952,TRUE,45:00.0,14.2884908,45.9347893,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,444841.5542,5087048.275,33N,Central European Summer Time,45:00.0,28,5,1997,20,45
260309953,TRUE,30:00.0,14.30103469,45.93711615,nm,,2,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445816.2616,5087298.2,33N,Central European Summer Time,30:00.0,30,5,1997,15,30
260309954,TRUE,40:00.0,14.29473231,45.90018648,nm,day monitoring,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445291.4191,5083199.43,33N,Central European Summer Time,40:00.0,31,5,1997,11,40
260309955,TRUE,30:00.0,14.27607257,45.8733012,nm,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443816.8617,5080225.323,33N,Central European Summer Time,30:00.0,1,6,1997,19,30
260309956,TRUE,45:00.0,14.32737178,45.94537219,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447865.6466,5088197.93,33N,Central European Summer Time,45:00.0,3,6,1997,19,45
260309957,TRUE,55:00.0,14.326946,45.9006057,ii,,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447790.6691,5083224.423,33N,Central European Summer Time,55:00.0,5,6,1997,14,55
260309958,TRUE,15:00.0,14.29744861,45.88918087,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445491.3591,5081974.798,33N,Central European Summer Time,15:00.0,6,6,1997,19,15
260309959,TRUE,00:00.0,14.2741786,45.87036488,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,443666.9067,5079900.42,33N,Central European Summer Time,00:00.0,7,6,1997,11,0
260309960,TRUE,55:00.0,14.30526773,45.9337678,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,446141.1641,5086923.312,33N,Central European Summer Time,55:00.0,11,6,1997,16,55
260309961,TRUE,00:00.0,14.29854076,45.93035255,aa,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,445616.3216,5086548.425,33N,Central European Summer Time,00:00.0,12,6,1997,18,0
260309962,TRUE,00:00.0,14.3352793,45.87726011,ii,,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448415.4816,5080625.203,33N,Central European Summer Time,00:00.0,13,6,1997,18,0
260309963,TRUE,00:00.0,14.33055073,45.84191581,aa,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448015.6016,5076701.38,33N,Central European Summer Time,00:00.0,16,6,1997,10,0
260309964,TRUE,30:00.0,14.33238484,45.85002465,ii,,4,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,448165.5566,5077601.11,33N,Central European Summer Time,30:00.0,17,6,1997,17,30
260309965,TRUE,00:00.0,14.31758136,45.84971225,ii,am,3,radio-transmitter,Ursus arctos,maja,maja,Brown bear Slovenia 1993-1999,447015.9016,5077576.118,33N,Central European Summer Time,00:00.0,18,6,1997,23,0
260309966,TRUE,30:00.0,14.3349518,45.85071446,ii,"collar picked up, scat next to it.",4,radio-transmitter,,maja,,Brown bear Slovenia 1993-1999,448365.4966,5077676.088,33N,Central European Summer Time,30:00.0,20,6,1997,17,30
260309967,TRUE,00:00.0,14.32837298,45.88914187,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447890.6391,5081949.805,33N,Central European Time,00:00.0,24,3,1994,8,0
260309968,TRUE,00:00.0,14.30786553,45.90634031,ia,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446316.1116,5083874.228,33N,Central European Time,00:00.0,25,3,1994,8,0
260309969,TRUE,00:00.0,14.30786553,45.90634031,nm,,1,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446316.1116,5083874.228,33N,Central European Time,00:00.0,26,3,1994,8,0
260309970,TRUE,15:00.0,14.27198991,45.91466529,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443541.9442,5084823.943,33N,Central European Summer Time,15:00.0,28,3,1994,21,15
260309971,TRUE,00:00.0,14.29266281,45.88555221,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445116.4716,5081574.918,33N,Central European Summer Time,00:00.0,29,3,1994,13,0
260309972,TRUE,30:00.0,14.29010212,45.85899262,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,444891.5392,5078625.803,33N,Central European Summer Time,30:00.0,31,3,1994,20,30
260309973,TRUE,30:00.0,14.30316616,45.86987049,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445916.2316,5079825.443,33N,Central European Summer Time,30:00.0,1,4,1994,8,30
260309974,TRUE,50:00.0,14.29845852,45.93687542,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445616.3216,5087273.207,33N,Central European Summer Time,50:00.0,3,4,1994,18,50
260309975,TRUE,00:00.0,14.29741612,45.91729885,nm,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445516.3516,5085098.86,33N,Central European Summer Time,00:00.0,5,4,1994,18,0
260309976,TRUE,00:00.0,14.2939624,45.93549807,ii,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445266.4266,5087123.252,33N,Central European Summer Time,00:00.0,6,4,1994,15,0
260309977,TRUE,00:00.0,14.30104882,45.93599152,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445816.2616,5087173.237,33N,Central European Summer Time,00:00.0,7,4,1994,15,0
260309978,TRUE,00:00.0,14.29730063,45.84981428,ia,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445441.3741,5077601.11,33N,Central European Summer Time,00:00.0,15,4,1994,13,0
260309979,TRUE,30:00.0,14.28010217,45.86050469,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,444116.7717,5078800.75,33N,Central European Summer Time,30:00.0,17,4,1994,14,30
260309980,TRUE,00:00.0,14.29687955,45.85768484,nm,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445416.3816,5078475.848,33N,Central European Summer Time,00:00.0,19,4,1994,16,0
260309981,TRUE,20:00.0,14.27292433,45.91714564,ai,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,443616.9217,5085098.86,33N,Central European Summer Time,20:00.0,24,4,1994,19,20
260309982,TRUE,00:00.0,14.34695267,45.81546683,ia,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449265.2265,5073752.265,33N,Central European Summer Time,00:00.0,27,4,1994,17,0
260309983,TRUE,00:00.0,14.34736212,45.83548958,nm,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449315.2115,5075976.598,33N,Central European Summer Time,00:00.0,6,5,1994,18,0
260309984,TRUE,30:00.0,14.32055081,45.87020013,ia,,3,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447265.8266,5079850.435,33N,Central European Summer Time,30:00.0,11,5,1994,14,30
260309985,TRUE,10:00.0,14.30319431,45.91913379,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,445966.2166,5085298.8,33N,Central European Summer Time,10:00.0,16,5,1994,15,10
260309986,TRUE,15:00.0,14.30721554,45.90678626,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446266.1266,5083924.213,33N,Central European Summer Time,15:00.0,21,5,1994,18,15
260309987,TRUE,15:00.0,14.32200559,45.85648701,aa,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,447365.7966,5078325.893,33N,Central European Summer Time,15:00.0,28,5,1994,17,15
260309988,TRUE,30:00.0,14.34117309,45.81453386,ii,together with Mishko,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448815.3615,5073652.295,33N,Central European Summer Time,30:00.0,1,6,1994,13,30
260309989,TRUE,30:00.0,14.33381037,45.91931637,aa,,2,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,448340.5041,5085298.8,33N,Central European Summer Time,30:00.0,3,6,1994,13,30
260309990,TRUE,45:00.0,14.34919847,45.84359817,nm,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,449465.1665,5076876.328,33N,Central European Summer Time,45:00.0,5,6,1994,15,45
260309991,TRUE,45:00.0,14.30979873,45.906352,ii,,4,radio-transmitter,Ursus arctos,metka,metka,Brown bear Slovenia 1993-1999,446466.0666,5083874.228,33N,Central European Summer Time,45:00.0,8,6,1994,16,45
